URL,ACCION1,ACCION2,ACCION3
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,74,2:3 Tor für Weiler,Aldin Dervisevic
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,74,Wechsel bei Weiler,Agovic Kenan für Alexandre Fortes
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,65,1:3 Tor für Rümelingen,Bryan Gomes
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,52,Großchance für Weiler,Oğuzhan Kaylesiz
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,41,Wechsel bei Weiler,Tom Nennig. für Juncai Wang
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,39,1:2 Tor für Weiler,Mirzet Dragolovcanin
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,25,Wechsel bei Weiler,Juncai Wang für Pascal Hurth
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,18,0:2 Tor für Rümelingen,Glenn Gomes Borges
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,14,Wechsel bei Rümelingen,Paul Schroeder für Paul Maurice
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,6,0:1 Tor für Rümelingen,Bryan Gomes
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,2,An den Ball rullt! D‘Zuschauer erhoffen/erwaarden sech een gudden an een spannenden Mätch ,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,1,Anpfiff,präsentiert von
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,0,-,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,News 🤓📝,Ehrenpromotion: halbe Liga wieder im Aufstiegskampf,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,88,Gelb für Weiler,Siffedine Khemici
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,73,Gelb für Rümelingen,Valentin Sannier
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,50,Gelb für Rümelingen,Mateusz Siebert
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,45+3,Halbzeit,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,5,Gelb für Weiler,Issa GAKOU
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,Die Aufstellung für FC Yellow Boys Weiler-zum-Turm ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,News 🤓📝,Ehrenpromotion: gleich zwei Topspiele am Wochenende,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,Top-Fakt 🚀,7 Spiele nacheinander konnte Rümelingen zuletzt gewinnen,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,Top-Fakt 🚀,Bryan Maison von Rümelingen ist mit 12 Treffern aktueller Top-Torjäger der Liga,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,Top-Fakt 🚀,Mit 6 Vorlagen ist Bryan Gomes derzeit bester Vorbereiter von Rümelingen,-
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-us-ruemelingen-m1-211128,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Pir Schmit
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,91,-,-
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,90+2,Abpfiff,präsentiert von
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,82,Wechsel bei Mertert-W,Jack Boyes für Jo Reuland
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,76,4:0 Tor für Käerjeng,Zidane Borges
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,60,Wechsel bei Käerjeng,Zidane Borges für Valerio Barbaro
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,46,Wechsel bei Mertert-W,Kennedy Roque für Florian Rybinski
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,46,Wechsel bei Mertert-W,Inas Sehovic für Sven Kaiser
https://www.fupa.net/match/un-kaeerjeng-97-m1-union-mertert-wasserbillig-m1-211023,37,3:0 Tor für Käerjeng,Mamadu Camara
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,90+4,Gelb für Berburg,Adriano Junior De Sousa Ferraz
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,90+4,Gelb für Berburg,Kostas Karakostas
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,63,Gelb für Berburg,Tim Habscheid
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,45+4,Halbzeit,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,42,Gelb für Berburg,Yanick Kissi
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,40,Gelb für Berburg,Moritz Habscheid
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,Die Aufstellung für FC Alisontia Steinsel ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,Die Aufstellung für Fc Berdenia Berbourg ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Céline Deville
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,News 🤓📝,Ehrenpromotion: Topspiel Monnerich - Medernach,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,Top-Fakt 🚀,Berburg konnte die vergangenen 3 Spieltage keinen Dreier mehr einfahren,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,Top-Fakt 🚀,Mit 26 Einschüssen hat Steinsel die löchrigste Abwehr aller Teams,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,Top-Fakt 🚀,Moritz Habscheid von Berburg ist mit 5 Vorlagen bester Vorbereiter seiner Mannschaft,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,Schau dir hier nochmal alle bisherigen Spiele FC Alisontia Steinsel gegen Fc Berdenia Berbourg an.,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-fc-monnerich-m1-211024,90+6,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-fc-monnerich-m1-211024,76,Wechsel bei Monnerich,Bilal El Amraoui für Johnny Amadei
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-fc-monnerich-m1-211024,62,Wechsel bei Monnerich,Malik Ndoye für Ayoub El Guerrab
https://www.fupa.net/match/fc-yellow-boys-weiler-zum-turm-m1-fc-monnerich-m1-211024,62,Wechsel bei Monnerich,Filipe Macedo für Dany De Sousa
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,90+5,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,90+4,3:3 Tor für Junglinster,Evandro Delgado
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,90+1,Wechsel bei Canach,Jorge Miguel Alves Lopes für Jose Ricardo Da Silva Dionisio
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,78,Wechsel bei Junglinster,Jeremy Mendes De Pina für Famory Touré
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,78,2:3 Eigentor für Canach,unbekannt
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,75,2:2 Eigentor für Junglinster,Yann Soumann
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,74,Wechsel bei Canach,Roni Ahmetxehkaj für Emerson Correia
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,65,Wechsel bei Junglinster,Yannick Lima Delgado für Donovan Bonet
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,56,1:2 Tor für Canach,Fine Bop
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,55,Wechsel bei Junglinster,Ericson Santos Duarte für Henrique Rocha
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,50,Großchance für Junglinster,Bousba Redwane
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,48,1:1 Tor für Canach,Yann Soumann
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,27,Wechsel bei Canach,Junior De Oliveira Varela für Bertrande Correia
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,24,1:0 Tor für Junglinster,Bousba Redwane
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,11,Elfmeter verschossen von Junglinster,Donovan Bonet
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,1,Anpfiff,präsentiert von
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,News 🤓📝,EP: Medernach träumt weiter, Käerjeng im Soll,-
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,86,Gelb-Rot für Junglinster,Denilson Fernandez
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,73,Gelb für Junglinster,Rafaël Rodrigues
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,45+3,Halbzeit,-
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,30,Gelb für Junglinster,Denilson Fernandez
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,16,Gelb für Canach,Fine Bop
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,10,Gelb für Canach,Jorge Chula
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,Die Aufstellung für FC Jeunesse Junglinster ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,Die Aufstellung für FC Jeunesse Canach ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-jeunesse-junglinster-m1-fc-jeunesse-canach-m1-210912,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Paul Trierweiler
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,15,Gelb für Mertert-W,Patrick Steinbach
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,7,Gelb für Monnerich,Billy Bernard
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,Die Aufstellung für Union Mertert-Wasserbillig ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,Die Aufstellung für FC Monnerich ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,News 🤓📝,Ehrenpromotion: interessante Verfolgerduelle,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,Top-Fakt 🚀,8 Spiele nacheinander konnte Mertert-W zuletzt nicht mehr gewinnen,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,Top-Fakt 🚀,Seit 2013 gelang Monnerich kein Pflichtspiel-Sieg mehr gegen Mertert-W,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,Top-Fakt 🚀,Monnerich hat in 5 Spielen gegen Teams aus dem unteren Tabellendrittel 15 Punkte eingefahren,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Marc Depienne
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,Schau dir hier nochmal alle bisherigen Spiele FC Monnerich gegen Union Mertert-Wasserbillig an.,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,90+11,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,87,Wechsel bei Mersch,Kevin Madeira für Valter Barros
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,79,Wechsel bei Mersch,Landry Meyong für Lucas Gonzales
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,76,Wechsel bei Mersch,Paulo Vincente Mendes für Gullit Ramos
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,42,1:2 Tor für Rümelingen,Bryan Maison
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,27,1:1 Tor für Rümelingen,Bryan Maison
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,21,1:0 Tor für Mersch,Benjamin Bresch
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,1,Anpfiff,präsentiert von
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,0,-,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,News 🤓📝,Ehrenpromotion: Remis im Topspiel, erste Pleite für Monnerich,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,78,Gelb für Mersch,Valter Barros
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,45,Halbzeit,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,45,Gelb für Mersch,Kevin Medina Dos Santos
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,Die Aufstellung für US Rümelingen ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,Die Aufstellung für FC Marisca Mersch ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,News 🤓📝,Ergebnisse vom Samstag,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,News 🤓📝,Ehrenpromotion: Verfolgerduell Mamer – Junglinster im Fokus,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,Top-Fakt 🚀,Die letzten 3 Spiele in Serie konnte Rümelingen allesamt für sich entscheiden,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,Top-Fakt 🚀,Gullit Ramos von Mersch ist mit 6 Treffern der Top-Torjäger seiner Mannschaft,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,Top-Fakt 🚀,Mit 8 Scorerpunkten ist Bryan Gomes von Rümelingen derzeit Top-Scorer seines Teams,-
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Carole Kill
https://www.fupa.net/match/fc-marisca-mersch-m1-us-ruemelingen-m1-211024,Schau dir hier nochmal alle bisherigen Spiele FC Marisca Mersch gegen US Rümelingen an.,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,90+26,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,90,Wechsel bei Berburg,Dylan Tavares für Rayan Rafdy
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,90,2:4 Tor für Berburg,Christos Karakostas
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,85,Wechsel bei Berburg,Christos Karakostas für Georgy Courbera
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,78,Wechsel bei Berburg,Cyril Wagner für Fortune Katalay Nto-Nzi
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,45,2:3 Tor für Berburg,Georgy Courbera
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,36,2:2 Tor für Berburg,Georgy Courbera
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,22,2:1 Tor für Steinsel,Danny DE SOUSA SILVA
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,17,1:1 Tor für Berburg,Georgy Courbera
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,10,Fraistouß fir Steesel 30m,-
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,2,1:0 Tor für Steinsel,Paul EDJONGO
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,1,Anpfiff,präsentiert von
https://www.fupa.net/match/fc-alisontia-steinsel-m1-fc-berdenia-berbourg-m1-211017,News 🤓📝,Ehrenpromotion: auch Monnerich zieht davon!,-
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,29,Großchance für Mamer,Samir Ketlas
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,News 🤓📝,EP: Medernach träumt weiter, Käerjeng im Soll,-
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,90+4,Gelb für Medernach,Pedro Dos Santos
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,84,Gelb für Mamer,Nuno Fernandes
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,81,Gelb für Medernach,Félix Maillet
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,59,Gelb für Medernach,João Carlos Malheiro Martins
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,48,Gelb für Mamer,Igor Teles
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,45+2,Halbzeit,-
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,41,Gelb für Medernach,Dany Pereira
https://www.fupa.net/match/fc-blo-waeiss-medernach-m1-fc-mamer-32-m1-210912,Schau dir hier nochmal alle bisherigen Spiele FC Blo-Wäiss Medernach gegen FC Mamer 32 an.,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,90+1,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,89,4:1 Tor für Mertert-W,Joelson Almeida
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,83,4:0 Tor für Monnerich,Dany De Sousa
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,79,Wechsel bei Monnerich,Dany De Sousa für Johnny Amadei
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,77,Wechsel bei Mertert-W,Sven Kaiser für Ralf Rizvani
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,77,Wechsel bei Mertert-W,Patrick Steinbach für Khalidou Dia
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,75,Großchance für Monnerich,El Hassane M‘Barki
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,72,Vun de Gäscht as die 2 HZ net vill ze gesin,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,71,Wechsel bei Monnerich,Claudio Aires für Anasse Bekhaled
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,64,Wechsel bei Monnerich,Bilal El Amraoui für Kevin Ruppert
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,61,3:0 Tor für Monnerich,Anasse Bekhaled
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,50,2:0 Tor für Monnerich,Ayoub El Guerrab
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,50,Den ElGuerrab gett vum MBarki an den Laaf gescheckt an kann eiskaal op 2-0 erheijen!,-
https://www.fupa.net/match/fc-monnerich-m1-union-mertert-wasserbillig-m1-211107,48,Großchance für Mertert-W,Jo Reuland
